result,table,_start,_stop,_time,_value,_field,_measurement,test_name
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:13:13.513328+00:00,18.8566,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:15:20.431719+00:00,18.6127,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:17:27.490168+00:00,18.2922,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:19:34.819260+00:00,18.7937,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:21:42.093786+00:00,18.4638,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:23:48.667590+00:00,18.297,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:25:55.616286+00:00,18.6887,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:28:02.309129+00:00,18.56,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:30:08.994190+00:00,18.4268,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:32:15.543513+00:00,18.2396,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:34:22.547919+00:00,18.6264,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:36:29.963795+00:00,18.8569,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:38:36.706632+00:00,18.3688,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:40:43.541631+00:00,18.658,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:35:27.900129+00:00,51.4243,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:37:35.041467+00:00,50.8246,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:39:42.296394+00:00,51.4526,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:41:49.490312+00:00,51.2469,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:43:56.310411+00:00,51.4531,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:46:02.875261+00:00,51.2146,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:48:09.761474+00:00,51.4442,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:50:16.601714+00:00,51.1731,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:52:24.062655+00:00,51.3855,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:54:31.214251+00:00,51.1356,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:56:38.193024+00:00,51.425,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:58:44.921125+00:00,51.1481,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:00:51.865524+00:00,51.4627,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:02:59.063412+00:00,42.6323,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:05:07.360482+00:00,51.055,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
