result,table,_start,_stop,_time,_value,_field,_measurement,test_name
_result,5,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:28:58.930644+00:00,1.231,total_energy_dram,unit_test_energy,SleepingTest
_result,5,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:29:34.184991+00:00,1.0201,total_energy_dram,unit_test_energy,SleepingTest
_result,5,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:30:08.825717+00:00,1.0432,total_energy_dram,unit_test_energy,SleepingTest
_result,5,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:30:43.676097+00:00,1.1566,total_energy_dram,unit_test_energy,SleepingTest
_result,5,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:31:17.736754+00:00,1.0366,total_energy_dram,unit_test_energy,SleepingTest
_result,5,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:31:52.068317+00:00,1.0633,total_energy_dram,unit_test_energy,SleepingTest
_result,5,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:32:26.599463+00:00,1.1805,total_energy_dram,unit_test_energy,SleepingTest
_result,5,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:33:00.724567+00:00,1.0695,total_energy_dram,unit_test_energy,SleepingTest
_result,5,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:33:35.569957+00:00,1.0233,total_energy_dram,unit_test_energy,SleepingTest
_result,5,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:34:09.909755+00:00,1.1049,total_energy_dram,unit_test_energy,SleepingTest
_result,5,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:34:44.395019+00:00,1.1473,total_energy_dram,unit_test_energy,SleepingTest
_result,5,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:35:18.762089+00:00,1.0455,total_energy_dram,unit_test_energy,SleepingTest
_result,6,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:27:15.704606+00:00,23.3715,total_energy_pkg,unit_test_energy,SleepingTest
_result,6,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:27:49.920240+00:00,7.7434,total_energy_pkg,unit_test_energy,SleepingTest
_result,6,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:28:24.813300+00:00,7.063,total_energy_pkg,unit_test_energy,SleepingTest
_result,6,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:28:58.930644+00:00,9.9244,total_energy_pkg,unit_test_energy,SleepingTest
_result,6,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:29:34.184991+00:00,5.8135,total_energy_pkg,unit_test_energy,SleepingTest
_result,6,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:30:08.825717+00:00,7.5944,total_energy_pkg,unit_test_energy,SleepingTest
